4.768298904288520248e+02,5.400361593325485046e+03,-4.065895434967800384e+02,1.668925610565570241e+04
2.016686398564469982e+03,-5.178784380560309728e+02,-5.049386306035600683e+03,6.390859437769918441e+04
-8.682579999999999742e-01,1.012229999999999935e-01,-4.856779999999999986e-01,7.873528449184699696e+01
