-1.430146720205569366e+01,-1.656563052317138851e+00,-2.514247150057590918e+00
-1.442685489096627727e+01,-1.575301441216163445e+00,-2.432051186295595357e+00
-1.442685489096627727e+01,-1.575301441216163445e+00,-2.432051186295595357e+00
-1.443718014784632153e+01,-1.436942173565771252e+00,-2.419291773049601524e+00
-1.500786338392721575e+01,-9.835590177577858695e-01,3.005123427081167087e+00
-1.476942021311647046e+01,-7.565456063492324024e-01,3.250655253733951700e+00
-1.480552884429056704e+01,-7.478545593670089531e-01,3.117729306395178313e+00
-1.382470246729237928e+01,-1.093841927671286518e+00,-2.360177073617873322e+00
-1.461480853206690256e+01,-5.485529989226131109e-01,3.275122681945456637e+00
-1.507098960488939277e+01,-4.957799688936877502e-01,3.278493248189606302e+00
-1.496898501659645575e+01,-3.727063680059835571e-01,3.357662997133924243e+00
-1.499516026385474810e+01,-3.457068266413113600e-01,3.414320418909701171e+00
-1.325410618049641620e+01,-8.920118207188474369e-01,-2.496763783592297337e+00
-1.344381349078891397e+01,-8.111322853352870288e-01,-2.410464634992065314e+00
-1.339261913458451225e+01,-7.850213028608848953e-01,-2.402623340514043360e+00
-1.337144136782169568e+01,-6.705723951428725904e-01,-2.369771910389986580e+00
-1.370502484066539317e+01,-6.030500525911928200e-01,-2.217079069195601715e+00
-1.295989859055504390e+01,-6.789977793133196160e-01,-2.373138743001414142e+00
-1.454074204359481293e+01,5.840818744618470754e-02,3.354470170073970081e+00
-1.448792265832872594e+01,2.641923690785965007e-01,3.478426312160797007e+00
-1.278278745034516639e+01,7.223456176017484243e-01,4.525953997580193011e+00
-1.382415244120216968e+01,9.237234574888465444e-01,5.448219748253984029e+00
-1.313738861300155492e+01,7.196835901798704915e-01,2.488270848466297647e+00
-1.264708322097203208e+01,8.261906986117918406e-01,4.494561797207071052e+00
-1.281453545647208792e+01,8.943179249315553747e-01,4.949403950392855300e+00
-1.281394178196200251e+01,9.215922100648111792e-01,5.085865942906997006e+00
-1.286669479538046268e+01,9.342634784431916861e-01,5.115897141762670408e+00
-1.279068682385644351e+01,9.714895874632998307e-01,5.093627969033539316e+00
-1.281247858656189109e+01,1.007924682145135309e+00,5.463670071731329791e+00
-1.270944104706493150e+01,9.862028766099689703e-01,5.049599390618134898e+00
-8.148988653915795188e-01,-6.264090530764935272e-01,-4.312987659357275794e-02
-6.410426258272037270e-01,-6.452436436368443884e-01,-2.994415108249677895e-02
-1.101518476829676452e+01,5.510461037229160697e-01,4.209869724356180010e-02
-1.292663807106401030e+01,1.158830327988827902e+00,5.717350749939601684e+00
-1.292128749589993220e+01,1.171513300737109908e+00,5.860792453788350009e+00
-7.115942755699274924e-01,-5.813745112191648357e-01,-4.246864207460203378e-02
-1.295358846648936435e+01,1.226526176013796210e+00,5.942027681597688904e+00
-7.433662882312807030e-01,-5.383750390082713277e-01,-3.740750735145314393e-02
-6.379736321429474444e-01,-5.123680440518565415e-01,-2.400572942045025096e-02
-1.232577320658335651e+01,1.113152004563508157e+00,4.330262841567434684e+00
-1.210899653765684292e+01,1.121957691216503683e+00,4.745612221953180665e+00
-1.262087298243813471e+01,1.341757087301003848e+00,5.716389614267330721e+00
-1.244435226943484807e+01,1.343693982248428176e+00,5.579255918814528314e+00
-1.327161416164128482e+01,1.493815879397598856e+00,6.174683984841738749e+00
-1.213431620753075002e+01,1.339250832313416684e+00,5.133173736817592037e+00
-1.200709932443994710e+01,1.330640767149117165e+00,5.032812020960247601e+00
-1.327517750837860788e+01,1.573831101824650247e+00,6.223541058420403616e+00
-8.793189466692810097e-01,-2.553198781159756181e-01,-2.519997765131268622e-02
-1.237761254483168472e+01,1.482603861050580507e+00,5.765608072981074805e+00
-2.197084834934296127e-01,-2.760700977328997552e-01,-1.900361307049878642e-02
