2.114845085144042969e+01,5.262723999023437500e+02
2.485597419738769531e+01,5.186898193359375000e+02
2.485597419738769531e+01,5.186898193359375000e+02
3.283195877075195312e+01,5.170158081054687500e+02
3.326867675781250000e+01,2.099803314208984375e+02
4.715998077392578125e+01,2.012342529296875000e+02
4.805315780639648438e+01,2.072733001708984375e+02
5.613872146606445312e+01,5.280340576171875000e+02
6.045988464355468750e+01,2.020814361572265625e+02
6.090586853027343750e+01,1.909736938476562500e+02
6.856178283691406250e+01,1.879481506347656250e+02
6.980387878417968750e+01,1.835528869628906250e+02
7.191112518310546875e+01,5.492404174804687500e+02
7.520124816894531250e+01,5.392709350585937500e+02
7.701490020751953125e+01,5.400338134765625000e+02
8.375574493408203125e+01,5.382413940429687500e+02
8.510748291015625000e+01,5.210479736328125000e+02
8.575975799560546875e+01,5.495461425781250000e+02
9.705133056640625000e+01,1.957911834716796875e+02
1.092602844238281250e+02,1.889300994873046875e+02
1.442942199707031250e+02,1.695732879638671875e+02
1.459690399169921875e+02,9.066766357421875000e+01
1.494416351318359375e+02,2.746135864257812500e+02
1.517288513183593750e+02,1.741198425292968750e+02
1.530321960449218750e+02,1.435757141113281250e+02
1.541959075927734375e+02,1.356819610595703125e+02
1.544874420166015625e+02,1.327810058593750000e+02
1.574029235839843750e+02,1.354396667480468750e+02
1.580966644287109375e+02,1.135824432373046875e+02
1.590421905517578125e+02,1.399458007812500000e+02
1.629193420410156250e+02,7.909135742187500000e+02
1.629467468261718750e+02,7.961115722656250000e+02
1.630070953369140625e+02,4.652495727539062500e+02
1.656347045898437500e+02,9.561257934570312500e+01
1.659233856201171875e+02,8.731731414794921875e+01
1.667819061279296875e+02,7.939942016601562500e+02
1.687865753173828125e+02,8.151071929931640625e+01
1.694206542968750000e+02,7.924604492187500000e+02
1.719758300781250000e+02,7.947962646484375000e+02
1.722661132812500000e+02,1.895352783203125000e+02
1.728449401855468750e+02,1.707802581787109375e+02
1.791372070312500000e+02,1.017563629150390625e+02
1.810357208251953125e+02,1.141532135009765625e+02
1.821165161132812500e+02,5.894480895996093750e+01
1.846588897705078125e+02,1.473337707519531250e+02
1.854287872314453125e+02,1.561760253906250000e+02
1.868377075195312500e+02,5.564403915405273438e+01
1.874827423095703125e+02,7.848070068359375000e+02
1.894571685791015625e+02,1.039857711791992188e+02
1.913742828369140625e+02,8.074389038085937500e+02
1.936963806152343750e+02,9.683924865722656250e+01
1.940730285644531250e+02,1.673150329589843750e+02
1.947178955078125000e+02,1.544417724609375000e+02
1.964311981201171875e+02,2.011862792968750000e+02
1.976808776855468750e+02,5.948813629150390625e+01
1.976808776855468750e+02,5.948813629150390625e+01
1.979484100341796875e+02,2.458895568847656250e+02
1.991390838623046875e+02,8.664496612548828125e+01
1.991390838623046875e+02,8.664496612548828125e+01
1.991390838623046875e+02,8.664496612548828125e+01
1.997707824707031250e+02,1.310164337158203125e+02
2.002157287597656250e+02,1.533353729248046875e+02
2.007104797363281250e+02,8.020661621093750000e+02
2.007104797363281250e+02,8.020661621093750000e+02
2.064361114501953125e+02,1.594129486083984375e+02
2.163567352294921875e+02,5.987321853637695312e+01
2.167993316650390625e+02,1.897911529541015625e+02
2.169810028076171875e+02,1.805531158447265625e+02
2.176516418457031250e+02,6.203527450561523438e+01
2.185999908447265625e+02,5.369453125000000000e+02
