4.035357666015625000e+02,2.334632873535156250e+02
4.324755249023437500e+02,4.223416748046875000e+02
4.334601440429687500e+02,3.711422729492187500e+02
4.363431091308593750e+02,4.398252563476562500e+02
4.405571899414062500e+02,4.781047363281250000e+02
4.539369812011718750e+02,2.220561523437500000e+02
4.397932128906250000e+02,3.783125000000000000e+02
4.611704101562500000e+02,2.163555603027343750e+02
4.425566406250000000e+02,4.035779418945312500e+02
4.456331481933593750e+02,3.695152587890625000e+02
4.456331481933593750e+02,3.695152587890625000e+02
4.701241760253906250e+02,2.172585296630859375e+02
4.489528808593750000e+02,4.184154968261718750e+02
4.500886230468750000e+02,3.910915527343750000e+02
4.506623535156250000e+02,3.815977478027343750e+02
4.744845275878906250e+02,2.113302154541015625e+02
4.506793212890625000e+02,3.989133300781250000e+02
4.744845275878906250e+02,2.113302154541015625e+02
4.614276428222656250e+02,2.508950500488281250e+02
4.540690002441406250e+02,3.374861755371093750e+02
4.543831787109375000e+02,3.644230346679687500e+02
4.546322937011718750e+02,3.508831176757812500e+02
4.546322937011718750e+02,3.508831176757812500e+02
4.549925537109375000e+02,3.777799987792968750e+02
4.585494995117187500e+02,4.948742675781250000e+02
4.563005676269531250e+02,4.169217834472656250e+02
4.563666381835937500e+02,3.982497558593750000e+02
4.563666381835937500e+02,3.982497558593750000e+02
4.563666381835937500e+02,3.982497558593750000e+02
4.672550964355468750e+02,2.475448303222656250e+02
4.581587219238281250e+02,3.868362731933593750e+02
4.607477416992187500e+02,5.003555297851562500e+02
4.594626159667968750e+02,4.066642150878906250e+02
4.611209411621093750e+02,4.021170349121093750e+02
4.664544677734375000e+02,5.254869995117187500e+02
4.627914123535156250e+02,3.247483825683593750e+02
4.703441162109375000e+02,2.591478576660156250e+02
4.632265930175781250e+02,3.952228393554687500e+02
4.665695495605468750e+02,5.030601806640625000e+02
4.645852050781250000e+02,4.056871643066406250e+02
4.650269165039062500e+02,4.246929016113281250e+02
4.650269165039062500e+02,4.246929016113281250e+02
4.750585632324218750e+02,2.580529174804687500e+02
4.830018615722656250e+02,2.391838989257812500e+02
4.665617065429687500e+02,3.934537658691406250e+02
4.664991760253906250e+02,3.549002685546875000e+02
4.671071472167968750e+02,3.285926208496093750e+02
