2.166839447021484375e+02,7.455504760742187500e+02
2.166839447021484375e+02,7.455504760742187500e+02
2.449791870117187500e+02,7.169435424804687500e+02
2.449791870117187500e+02,7.169435424804687500e+02
2.654639282226562500e+02,8.165328369140625000e+02
2.500194244384765625e+02,1.136623291015625000e+03
2.665793151855468750e+02,8.295242919921875000e+02
2.763521423339843750e+02,8.311301879882812500e+02
2.483829040527343750e+02,1.280380737304687500e+03
2.595967712402343750e+02,1.265136840820312500e+03
2.602059326171875000e+02,1.292056640625000000e+03
2.741185302734375000e+02,1.167984985351562500e+03
2.802678833007812500e+02,1.159106567382812500e+03
2.809907836914062500e+02,1.276680053710937500e+03
2.974278259277343750e+02,1.038240722656250000e+03
2.979546508789062500e+02,1.057720458984375000e+03
3.010632934570312500e+02,9.927977294921875000e+02
3.024129638671875000e+02,1.147201904296875000e+03
3.135365295410156250e+02,1.118987670898437500e+03
3.166658935546875000e+02,1.038424316406250000e+03
3.229159851074218750e+02,1.018823974609375000e+03
3.226599731445312500e+02,1.081841430664062500e+03
3.266182556152343750e+02,1.006898559570312500e+03
3.157835998535156250e+02,1.171667846679687500e+03
3.268168640136718750e+02,1.028776123046875000e+03
3.268168640136718750e+02,1.028776123046875000e+03
3.126647949218750000e+02,1.291139404296875000e+03
3.305555725097656250e+02,1.002505859375000000e+03
3.305555725097656250e+02,1.002505859375000000e+03
3.226181945800781250e+02,1.159504760742187500e+03
3.253686828613281250e+02,1.106330078125000000e+03
3.217417297363281250e+02,1.174672851562500000e+03
3.229579162597656250e+02,1.152065551757812500e+03
3.203403015136718750e+02,1.216731445312500000e+03
3.413669738769531250e+02,9.033010864257812500e+02
3.413669738769531250e+02,9.033010864257812500e+02
3.238956604003906250e+02,1.200102905273437500e+03
3.394523620605468750e+02,9.440363769531250000e+02
3.352720642089843750e+02,1.018180358886718750e+03
3.297007446289062500e+02,1.120621459960937500e+03
3.293468017578125000e+02,1.142487915039062500e+03
3.344815673828125000e+02,1.065068359375000000e+03
3.237260131835937500e+02,1.269376098632812500e+03
3.350196228027343750e+02,1.117390869140625000e+03
3.213681030273437500e+02,1.309953857421875000e+03
3.407449951171875000e+02,1.034191894531250000e+03
3.418174743652343750e+02,1.020408447265625000e+03
3.418174743652343750e+02,1.020408447265625000e+03
3.260509033203125000e+02,1.296179443359375000e+03
3.322649230957031250e+02,1.219057250976562500e+03
3.341609191894531250e+02,1.211539428710937500e+03
3.416532897949218750e+02,1.109774780273437500e+03
3.468321838378906250e+02,1.014934448242187500e+03
3.326199035644531250e+02,1.288474853515625000e+03
3.375707702636718750e+02,1.190179565429687500e+03
3.535628051757812500e+02,9.431810913085937500e+02
3.440738220214843750e+02,1.125051879882812500e+03
3.440738220214843750e+02,1.125051879882812500e+03
3.496831054687500000e+02,1.070486083984375000e+03
3.342192382812500000e+02,1.313847656250000000e+03
3.523610839843750000e+02,1.012038146972656250e+03
3.523610839843750000e+02,1.012038146972656250e+03
3.434363708496093750e+02,1.195067138671875000e+03
3.504174804687500000e+02,1.183873168945312500e+03
3.652878723144531250e+02,9.144986572265625000e+02
3.415641784667968750e+02,1.319931762695312500e+03
3.546459655761718750e+02,1.109793334960937500e+03
3.669812622070312500e+02,9.098017578125000000e+02
3.522669067382812500e+02,1.157360961914062500e+03
3.456717529296875000e+02,1.284655395507812500e+03
3.451961364746093750e+02,1.304404541015625000e+03
3.471480407714843750e+02,1.279632934570312500e+03
3.635008544921875000e+02,1.031635620117187500e+03
3.555113525390625000e+02,1.153479492187500000e+03
3.642470092773437500e+02,1.024902221679687500e+03
