1.738772888183593750e+02,8.611491699218750000e+02
1.787460327148437500e+02,8.740466918945312500e+02
2.084974365234375000e+02,8.407337646484375000e+02
2.084974365234375000e+02,8.407337646484375000e+02
2.400863189697265625e+02,9.420827026367187500e+02
2.482812194824218750e+02,1.259922607421875000e+03
2.488540191650390625e+02,9.561454467773437500e+02
2.552198333740234375e+02,9.574905395507812500e+02
2.600843200683593750e+02,1.398133056640625000e+03
2.702355957031250000e+02,1.384386962890625000e+03
2.748428039550781250e+02,1.413068969726562500e+03
2.813423461914062500e+02,1.291414916992187500e+03
2.877432250976562500e+02,1.277897094726562500e+03
2.983868408203125000e+02,1.397433227539062500e+03
3.002117614746093750e+02,1.165072631835937500e+03
3.007992248535156250e+02,1.185815307617187500e+03
3.067842712402343750e+02,1.131865722656250000e+03
3.142280273437500000e+02,1.275062988281250000e+03
3.261688842773437500e+02,1.246042114257812500e+03
3.266359252929687500e+02,1.168340820312500000e+03
3.293946838378906250e+02,1.147411376953125000e+03
3.323811340332031250e+02,1.209100463867187500e+03
3.331122436523437500e+02,1.135799072265625000e+03
3.339697570800781250e+02,1.299753173828125000e+03
3.359170837402343750e+02,1.158405761718750000e+03
3.359170837402343750e+02,1.158405761718750000e+03
3.369944152832031250e+02,1.413463378906250000e+03
3.378885498046875000e+02,1.131332031250000000e+03
3.383412475585937500e+02,1.131775756835937500e+03
3.386715393066406250e+02,1.285003784179687500e+03
3.397012329101562500e+02,1.234323242187500000e+03
3.399557495117187500e+02,1.299584960937500000e+03
3.401988220214843750e+02,1.278820068359375000e+03
3.411636047363281250e+02,1.341476684570312500e+03
3.439632568359375000e+02,1.034151855468750000e+03
3.439632568359375000e+02,1.034151855468750000e+03
3.445440368652343750e+02,1.325732543945312500e+03
3.445675659179687500e+02,1.073568481445312500e+03
3.449768981933593750e+02,1.147505981445312500e+03
3.465892028808593750e+02,1.248550903320312500e+03
3.476380615234375000e+02,1.269949462890625000e+03
3.478267211914062500e+02,1.194433837890625000e+03
3.494075317382812500e+02,1.392722167968750000e+03
3.517716064453125000e+02,1.245272460937500000e+03
3.521960144042968750e+02,1.433881225585937500e+03
3.522095336914062500e+02,1.163199340820312500e+03
3.530516357421875000e+02,1.149932617187500000e+03
3.530516357421875000e+02,1.149932617187500000e+03
3.536688232421875000e+02,1.417755859375000000e+03
3.560534362792968750e+02,1.344155151367187500e+03
3.578487243652343750e+02,1.337214477539062500e+03
3.590885620117187500e+02,1.237730102539062500e+03
3.591206054687500000e+02,1.144682006835937500e+03
3.607633361816406250e+02,1.410268188476562500e+03
3.612448120117187500e+02,1.316637084960937500e+03
3.621079101562500000e+02,1.074755004882812500e+03
3.635626220703125000e+02,1.253443115234375000e+03
3.635626220703125000e+02,1.253443115234375000e+03
3.641928710937500000e+02,1.198690551757812500e+03
3.643931579589843750e+02,1.435169555664062500e+03
3.665633544921875000e+02,1.141931518554687500e+03
3.665633544921875000e+02,1.141931518554687500e+03
3.684963989257812500e+02,1.321463623046875000e+03
3.733211059570312500e+02,1.309667602539062500e+03
3.738003540039062500e+02,1.046415893554687500e+03
3.748612670898437500e+02,1.441948974609375000e+03
3.755017395019531250e+02,1.238590332031250000e+03
3.757329101562500000e+02,1.040813964843750000e+03
3.760926513671875000e+02,1.285137573242187500e+03
3.762569885253906250e+02,1.407527221679687500e+03
3.770469055175781250e+02,1.426526977539062500e+03
3.775496520996093750e+02,1.402509277343750000e+03
3.788966674804687500e+02,1.161201904296875000e+03
3.791708679199218750e+02,1.281098754882812500e+03
3.795646362304687500e+02,1.154848632812500000e+03
3.800930480957031250e+02,1.391952270507812500e+03
3.823203125000000000e+02,1.399353149414062500e+03
3.825800170898437500e+02,1.275868164062500000e+03
3.826045532226562500e+02,1.234263793945312500e+03
3.847732543945312500e+02,1.063350952148437500e+03
3.848648071289062500e+02,1.084242553710937500e+03
3.870402832031250000e+02,1.324286132812500000e+03
3.875400695800781250e+02,1.414867187500000000e+03
