3.413886186754534720e+03,-4.155005375799976832e+02,1.641750614348934732e+03,-7.749709207824174655e+02
2.394055255015903185e+02,3.380478345283882845e+03,2.124021688362038731e+03,-9.148293948680753829e+02
-4.473849125708408841e-02,-5.459309268205020382e-02,9.975059205996972267e-01,6.267905857827271721e-01
